IBI Mean,IBI STD,pnn50,EDA Mean,EDA STD,EDA Tonic Slope,EDA Phasic Slope,Result
0.816909091,0.046687461,30,0.27,0.002580375,8.06E-05,0.000117318,0
0.816909091,0.046687461,30,0.2701125,0.002601252,9.02E-05,0.0001175,0
0.8173,0.048949055,22.22222222,0.270220833,0.002634147,0.000180352,0.000119445,0
0.8173,0.048949055,22.22222222,0.270320833,0.002612706,0.000260997,0.000117695,0
0.8173,0.048949055,22.22222222,0.270420833,0.002585614,0.000180352,0.000115611,0
0.8173,0.048949055,22.22222222,0.270533333,0.002567208,0.000162023,0.000114443,0
0.8173,0.048949055,22.22222222,0.270641667,0.002534087,3.01E-05,0.000110821,0
0.8173,0.048949055,22.22222222,0.2707625,0.002583169,0.000106305,0.000113035,0
0.8173,0.048949055,22.22222222,0.270870833,0.002581179,8.94E-05,0.000112809,0
0.8173,0.048949055,22.22222222,0.270979167,0.002573014,0.000167889,0.000112222,0
0.8173,0.048949055,22.22222222,0.271075,0.002556568,0.000134897,0.000110898,0
0.8173,0.048949055,22.22222222,0.2711875,0.002612919,0.000232405,0.000114261,0
0.8173,0.048949055,22.22222222,0.2713,0.002587148,0.000138563,0.000112193,0
0.8173,0.048949055,22.22222222,0.2714,0.002571964,8.50E-05,0.000111016,0
0.8173,0.048949055,22.22222222,0.271504167,0.002547872,-3.15E-05,0.000109097,0
0.8173,0.048949055,22.22222222,0.271579167,0.002512051,4.99E-05,0.000107281,0
0.8173,0.048949055,22.22222222,0.271658333,0.002479905,-7.77E-05,0.000103967,0
0.8173,0.048949055,22.22222222,0.271716667,0.002463681,-1.69E-05,0.000103363,0
0.8173,0.048949055,22.22222222,0.271816667,0.002464695,-8.36E-05,0.000102467,0
0.8173,0.048949055,22.22222222,0.271908333,0.00247486,0,0.000102106,0
0.8173,0.048949055,22.22222222,0.271979167,0.00244344,2.93E-05,9.85E-05,0
0.8173,0.048949055,22.22222222,0.272054167,0.002412032,4.69E-05,9.51E-05,0
0.8173,0.048949055,22.22222222,0.272154167,0.002399041,4.84E-05,9.31E-05,0
0.8173,0.048949055,22.22222222,0.272229167,0.002396522,0.000396628,9.33E-05,0
0.8173,0.048949055,22.22222222,0.27235,0.002389735,0.000262463,9.19E-05,0
0.8173,0.048949055,22.22222222,0.272458333,0.002402762,0.000194282,8.98E-05,0
0.809111111,0.044627954,25,0.272525,0.002337957,4.84E-05,8.23E-05,0
0.794714286,0.039488567,33.33333333,0.2726,0.002310844,0.000175953,7.96E-05,0
0.796857143,0.040807662,50,0.272691667,0.002285081,0.000317449,7.74E-05,0
0.799142857,0.04119788,50,0.272783333,0.002253454,0.000222874,7.50E-05,0
0.794714286,0.044448089,50,0.2728625,0.002221545,0.000147361,7.18E-05,0
0.787125,0.046172063,42.85714286,0.2729125,0.002201479,0.00027566,7.30E-05,0
0.787125,0.046172063,42.85714286,0.273004167,0.002153482,0.000228739,6.90E-05,0
0.787125,0.046172063,42.85714286,0.2730875,0.002116564,0.000115103,6.64E-05,0
0.787125,0.046172063,42.85714286,0.273170833,0.00207163,-5.79E-05,6.26E-05,0
0.787125,0.046172063,42.85714286,0.273220833,0.002046639,-6.60E-06,6.20E-05,0
0.787125,0.046172063,42.85714286,0.273254167,0.002038684,0.000207478,6.28E-05,0
0.787125,0.046172063,42.85714286,0.273333333,0.002017975,0.000111437,6.14E-05,0
0.787125,0.046172063,42.85714286,0.273429167,0.002025664,3.67E-06,6.22E-05,0
0.787125,0.046172063,42.85714286,0.273525,0.002077509,-0.000109238,6.35E-05,0
0.8031,0.055049886,55.55555556,0.273629167,0.002194687,-1.47E-05,6.87E-05,0
0.8031,0.055049886,55.55555556,0.273716667,0.002195387,2.27E-05,6.85E-05,0
0.796888889,0.054602492,62.5,0.273833333,0.002254009,-0.000113636,7.09E-05,0
0.794875,0.057598692,71.42857143,0.273908333,0.00225091,7.55E-05,7.05E-05,0
0.794875,0.057598692,71.42857143,0.273970833,0.002238671,0.000187683,7.20E-05,0
0.794875,0.057598692,71.42857143,0.27405,0.002222424,0.000253666,7.07E-05,0
0.794875,0.057598692,71.42857143,0.274129167,0.002182311,0.000281525,6.83E-05,0
0.794875,0.057598692,71.42857143,0.274229167,0.002150965,0.00020088,6.60E-05,0
0.794875,0.057598692,71.42857143,0.274283333,0.0021122,0.000145161,6.31E-05,0
0.794875,0.057598692,71.42857143,0.274354167,0.002104455,0.000171554,6.33E-05,0
0.7968,0.052719636,55.55555556,0.274458333,0.002067187,0.000222874,6.07E-05,0
0.794,0.051040091,50,0.274516667,0.002071567,0.00036437,6.32E-05,0
0.794,0.051040091,50,0.27465,0.002160825,0.000293255,6.71E-05,0
0.794,0.051040091,50,0.274729167,0.002176959,0.000213343,6.86E-05,0
0.794,0.051040091,50,0.274816667,0.00222854,0.00019868,7.14E-05,0
0.803777778,0.049443071,37.5,0.2748875,0.002237896,5.57E-05,7.23E-05,0
0.803777778,0.049443071,37.5,0.2749875,0.002268408,-0.000164223,7.34E-05,0
0.803777778,0.049443071,37.5,0.275058333,0.002263095,-0.000282258,7.29E-05,0
0.803777778,0.049443071,37.5,0.275091667,0.00226199,-0.000183284,7.76E-05,0
0.803777778,0.049443071,37.5,0.275166667,0.002310604,1.10E-05,8.22E-05,0
0.8125,0.0537108,44.44444444,0.275254167,0.002360699,8.87E-05,8.69E-05,0
0.81125,0.051627068,45.45454545,0.275329167,0.002353186,0.000137097,8.84E-05,0
0.81125,0.051627068,45.45454545,0.2754,0.00236784,0.000172287,9.09E-05,0
0.81125,0.051627068,45.45454545,0.2755125,0.00239962,0.000265396,9.32E-05,0
0.81125,0.051627068,45.45454545,0.275620833,0.002434557,0.000156158,9.46E-05,0
0.81125,0.051627068,45.45454545,0.2757125,0.002474169,9.90E-05,9.66E-05,0
0.81125,0.051627068,45.45454545,0.275829167,0.002524873,-5.28E-05,9.82E-05,0
0.81125,0.051627068,45.45454545,0.275875,0.002516818,-4.77E-05,1.00E-04,0
0.81125,0.051627068,45.45454545,0.27595,0.002526031,-0.000137097,0.000101089,0
0.81125,0.051627068,45.45454545,0.276041667,0.002555699,-0.000183284,0.000103599,0
0.817384615,0.053962292,50,0.276133333,0.002560707,-0.000164223,0.000104134,0
0.819285714,0.052449198,46.15384615,0.276191667,0.00255211,3.81E-05,0.000107724,0
0.819285714,0.052449198,46.15384615,0.276283333,0.002571262,-5.87E-06,0.000109429,0
0.819285714,0.052449198,46.15384615,0.276383333,0.002614649,-1.10E-05,0.000111676,0
0.819285714,0.052449198,46.15384615,0.276479167,0.002636203,9.60E-05,0.00011316,0
0.819285714,0.052449198,46.15384615,0.276575,0.002620949,0.00011437,0.000111825,0
0.819285714,0.052449198,46.15384615,0.276683333,0.002626732,0.000168622,0.00011053,0
0.819285714,0.052449198,46.15384615,0.276766667,0.002595616,0.000160557,0.000107287,0
0.819285714,0.052449198,46.15384615,0.276870833,0.002638652,7.33E-06,0.000110018,0
0.819285714,0.052449198,46.15384615,0.27695,0.002638971,4.40E-05,0.000109894,0
0.815733333,0.05238507,50,0.2770375,0.002593793,7.33E-07,0.00010533,0
0.8086875,0.057596353,53.33333333,0.277120833,0.002550732,-5.50E-05,0.00010091,0
0.800647059,0.064471554,50,0.2771875,0.002520386,-4.55E-05,9.88E-05,0
0.800647059,0.064471554,50,0.277266667,0.002499111,1.10E-05,9.76E-05,0
0.800647059,0.064471554,50,0.277320833,0.002481847,0.000137097,9.70E-05,0
0.800647059,0.064471554,50,0.277404167,0.002447614,0.000240469,9.75E-05,0
0.800647059,0.064471554,50,0.277529167,0.002371529,4.91E-05,9.26E-05,0
0.800647059,0.064471554,50,0.2776375,0.002372993,-1.10E-05,9.15E-05,0
0.7989375,0.066080887,53.33333333,0.277704167,0.00234698,-4.40E-06,8.84E-05,0
0.798,0.068144944,50,0.277770833,0.00231876,7.48E-05,8.51E-05,1
0.801428571,0.069275552,53.84615385,0.277845833,0.002274218,0.000191349,8.08E-05,1
0.8115,0.068989388,53.84615385,0.277933333,0.002257334,0.000318915,7.90E-05,1
0.8116,0.066651132,57.14285714,0.278033333,0.002241403,0.000497067,7.74E-05,1
0.8116,0.066651132,57.14285714,0.27815,0.00224963,0.000458944,7.80E-05,1
0.8116,0.066651132,57.14285714,0.2783,0.002324149,0.000489736,8.05E-05,1
0.8116,0.066651132,57.14285714,0.278429167,0.002345915,0.000281525,8.05E-05,1
0.8116,0.066651132,57.14285714,0.278554167,0.002333895,5.79E-05,7.97E-05,1
0.8116,0.066651132,57.14285714,0.278666667,0.002330355,-0.000148094,7.98E-05,0
0.8116,0.066651132,57.14285714,0.278754167,0.002343871,-0.000257331,8.12E-05,0
0.8116,0.066651132,57.14285714,0.27885,0.002345741,-0.000259531,8.39E-05,0
0.807071429,0.065145403,53.84615385,0.278908333,0.002336293,-0.000219208,8.77E-05,0
0.808466667,0.063152584,50,0.279,0.002334524,-0.000199413,8.78E-05,0
0.807117647,0.059689276,43.75,0.279075,0.002351108,3.59E-05,9.19E-05,0
0.807117647,0.059689276,43.75,0.279175,0.002345785,0.000103372,9.15E-05,0
0.807117647,0.059689276,43.75,0.279270833,0.002339334,0.000396628,9.12E-05,0
0.807117647,0.059689276,43.75,0.279383333,0.002342304,0.00039956,9.13E-05,0
0.807117647,0.059689276,43.75,0.279458333,0.002292727,0.00039956,8.66E-05,0
0.807117647,0.059689276,43.75,0.279554167,0.002287007,0.000343109,8.61E-05,0
0.807117647,0.059689276,43.75,0.279679167,0.002240067,0.000191349,8.33E-05,0
0.807117647,0.059689276,43.75,0.279770833,0.002221482,1.98E-05,8.17E-05,0
0.807466667,0.06295381,50,0.279866667,0.00221146,-0.000102639,8.10E-05,0
0.813666667,0.063143927,50,0.27995,0.002197916,-0.000101906,7.97E-05,0
0.813529412,0.059552367,43.75,0.28,0.00220794,0.000173754,8.39E-05,0
0.81,0.059675977,41.17647059,0.2800875,0.002214688,0.000122434,8.42E-05,0
0.81,0.059675977,41.17647059,0.280154167,0.002201605,0.00016349,8.46E-05,0
0.81,0.059675977,41.17647059,0.280241667,0.002190874,0.000196481,8.36E-05,0
0.81,0.059675977,41.17647059,0.280320833,0.002185459,0.000274194,8.47E-05,0
0.81,0.059675977,41.17647059,0.2804125,0.002160404,0.000181818,8.27E-05,0
0.81,0.059675977,41.17647059,0.280504167,0.002152514,0.000142962,8.20E-05,0
0.81,0.059675977,41.17647059,0.2805625,0.002138012,9.53E-06,8.19E-05,0
0.805235294,0.057983293,43.75,0.280608333,0.002120518,3.67E-05,8.20E-05,0
0.8115625,0.063060456,40,0.280679167,0.00210188,1.91E-05,8.03E-05,0
0.816888889,0.06155024,35.29411765,0.2807625,0.002118827,-5.21E-05,8.03E-05,0
0.815842105,0.060072993,33.33333333,0.2808375,0.002170505,-7.33E-07,8.35E-05,0
0.815842105,0.060072993,33.33333333,0.2809,0.002161789,5.72E-05,8.43E-05,0
0.815842105,0.060072993,33.33333333,0.280966667,0.002142558,0.000136364,8.45E-05,0
0.815842105,0.060072993,33.33333333,0.281004167,0.002088656,0.000259531,8.42E-05,0
0.815842105,0.060072993,33.33333333,0.281120833,0.002112952,0.000104839,8.48E-05,0
0.815842105,0.060072993,33.33333333,0.281208333,0.002111065,2.57E-05,8.47E-05,0
0.815842105,0.060072993,33.33333333,0.281333333,0.002241032,-5.72E-05,9.13E-05,0
0.811666667,0.058974571,35.29411765,0.281404167,0.002234013,5.65E-05,9.05E-05,0
0.8125,0.059528938,35.29411765,0.281479167,0.002228505,-7.33E-06,8.98E-05,0
0.81095,0.056890663,31.57894737,0.281570833,0.002259052,-0.000106305,9.23E-05,0
0.807285714,0.057887529,30,0.281658333,0.002320186,-0.000134897,9.56E-05,0
0.807285714,0.057887529,30,0.281745833,0.002342982,-0.000122434,9.78E-05,0
0.807285714,0.057887529,30,0.2818625,0.002377378,-0.000101173,0.000100149,0
0.807285714,0.057887529,30,0.281954167,0.002370387,-5.79E-05,0.000101326,0
0.807285714,0.057887529,30,0.282075,0.002365243,-3.23E-05,0.00010087,0
0.807285714,0.057887529,30,0.28215,0.002372235,0.000170088,0.000103769,0
0.807285714,0.057887529,30,0.2822375,0.002346507,0.000326246,0.000102708,0
0.80935,0.058557899,26.31578947,0.28235,0.002317146,0.00019868,0.000100481,0
0.814947368,0.054615858,27.77777778,0.282479167,0.002300268,5.79E-05,9.95E-05,0
0.82495,0.042632705,26.31578947,0.282591667,0.002273015,-6.60E-05,9.73E-05,0
0.82495,0.042632705,26.31578947,0.2826875,0.002250521,-8.06E-06,9.56E-05,0
0.82495,0.042632705,26.31578947,0.2828,0.002221486,1.91E-05,9.36E-05,0
0.82495,0.042632705,26.31578947,0.282916667,0.002284306,0.000229472,9.57E-05,0
0.82495,0.042632705,26.31578947,0.282975,0.002239652,0.000510264,9.09E-05,0
0.82495,0.042632705,26.31578947,0.283054167,0.002221388,0.000672287,9.04E-05,0
0.82495,0.042632705,26.31578947,0.283175,0.002180071,0.000608504,8.80E-05,0
0.82495,0.042632705,26.31578947,0.283304167,0.002143591,0.00046261,8.59E-05,0
0.826571429,0.042232431,25,0.283445833,0.002136289,0.000222141,8.46E-05,0
0.825809524,0.041489665,20,0.28355,0.002114829,0.000104839,8.34E-05,0
0.825047619,0.041863129,25,0.283641667,0.002090836,-8.65E-05,8.22E-05,0
0.818521739,0.04549235,22.72727273,0.2837125,0.002102739,-0.000171554,8.29E-05,0
0.818521739,0.04549235,22.72727273,0.283754167,0.002102078,7.33E-06,8.63E-05,0
0.818521739,0.04549235,22.72727273,0.283841667,0.002148627,3.15E-05,8.99E-05,0
0.818521739,0.04549235,22.72727273,0.283920833,0.002165541,2.13E-05,9.15E-05,0
0.818521739,0.04549235,22.72727273,0.284008333,0.002192775,7.04E-05,9.37E-05,0
0.818521739,0.04549235,22.72727273,0.284091667,0.002200363,-0.000124633,9.44E-05,0
0.818521739,0.04549235,22.72727273,0.2841625,0.002216099,-3.89E-05,9.61E-05,0
0.816681818,0.045670148,23.80952381,0.284258333,0.002234188,-4.40E-06,9.74E-05,0
0.818818182,0.047222526,28.57142857,0.284345833,0.002238206,-2.42E-05,9.77E-05,0
0.821333333,0.047582843,25,0.2844125,0.002251076,5.79E-05,9.81E-05,0
0.818818182,0.047896324,28.57142857,0.284491667,0.002247205,4.77E-05,9.79E-05,0
0.818818182,0.047896324,28.57142857,0.2846,0.002301811,0.000105572,0.000100214,0
0.818818182,0.047896324,28.57142857,0.284704167,0.002371705,0.000233138,0.000104337,0
0.818818182,0.047896324,28.57142857,0.284795833,0.002299453,4.40E-05,9.85E-05,0
0.818818182,0.047896324,28.57142857,0.284875,0.002289696,4.18E-05,9.78E-05,0
0.818818182,0.047896324,28.57142857,0.284975,0.002337957,0.00010044,9.97E-05,0
0.818818182,0.047896324,28.57142857,0.285079167,0.002355398,5.06E-05,0.000100024,0
0.818818182,0.047896324,28.57142857,0.285154167,0.002341025,9.31E-05,9.88E-05,0
0.816,0.047269056,28.57142857,0.28525,0.002331845,5.87E-06,9.77E-05,0
0.807454545,0.054994816,33.33333333,0.285325,0.002322579,-3.45E-05,9.68E-05,0
0.810190476,0.05480669,30,0.28545,0.002406069,-3.74E-05,0.000100477,0
0.810190476,0.05480669,30,0.2855625,0.002414421,-6.60E-06,0.000100889,0
0.810190476,0.05480669,30,0.285675,0.002444935,9.02E-05,0.000101717,0
0.810190476,0.05480669,30,0.285783333,0.002470436,0.000128299,0.000103464,0
0.810190476,0.05480669,30,0.285883333,0.002458602,0.000113636,0.000102342,0
0.810190476,0.05480669,30,0.285970833,0.002450167,6.09E-05,0.000101319,0
0.810190476,0.05480669,30,0.286083333,0.002434418,0.000179619,1.00E-04,0
0.808863636,0.05389071,33.33333333,0.286179167,0.002385106,0.000130499,9.58E-05,0
0.799521739,0.050810705,31.81818182,0.286329167,0.002463903,0.000335044,9.74E-05,0
0.791090909,0.049741979,33.33333333,0.2864125,0.002430846,0.000232405,9.53E-05,0
0.787545455,0.051926283,28.57142857,0.286495833,0.002432416,0.000228006,9.55E-05,0
0.783217391,0.054691989,27.27272727,0.2866,0.00245085,0.000254399,9.41E-05,0
0.783217391,0.054691989,27.27272727,0.286679167,0.002410304,0.000228739,8.99E-05,0
0.783217391,0.054691989,27.27272727,0.2867625,0.002332258,4.40E-05,8.25E-05,0
0.783217391,0.054691989,27.27272727,0.286854167,0.00235752,0.000154692,8.48E-05,0
0.783217391,0.054691989,27.27272727,0.28695,0.002348226,5.43E-05,8.39E-05,0
0.783217391,0.054691989,27.27272727,0.286970833,0.00234769,0.000307918,8.61E-05,0
0.783217391,0.054691989,27.27272727,0.287075,0.002320785,0.000173021,8.39E-05,0
0.78526087,0.05824776,31.81818182,0.287158333,0.002282162,-3.67E-05,8.02E-05,0
0.789,0.06328866,33.33333333,0.2872375,0.002317922,-7.77E-05,8.08E-05,0
0.794681818,0.063705563,28.57142857,0.28735,0.002356374,1.25E-05,8.53E-05,0
0.7955,0.061429499,26.08695652,0.2874,0.002334167,-1.91E-05,8.23E-05,0
0.7955,0.061429499,26.08695652,0.28745,0.002339338,3.37E-05,8.26E-05,0
0.7955,0.061429499,26.08695652,0.287508333,0.002320186,3.81E-05,8.01E-05,0
0.7955,0.061429499,26.08695652,0.287579167,0.002334966,0.000203812,8.04E-05,0
0.7955,0.061429499,26.08695652,0.287641667,0.002319468,1.47E-05,7.88E-05,0
0.7955,0.061429499,26.08695652,0.287716667,0.002290136,-4.91E-05,7.57E-05,0
0.7955,0.061429499,26.08695652,0.2877875,0.002284151,-1.98E-05,7.36E-05,0
0.7955,0.061429499,26.08695652,0.28785,0.002290015,0.000132698,7.38E-05,0
0.798173913,0.0691939,31.81818182,0.287975,0.002357479,0.000245601,7.75E-05,1
0.802666667,0.071081331,30.43478261,0.28805,0.002337556,0.000209677,7.49E-05,1
0.80368,0.069821899,33.33333333,0.288141667,0.002342704,0.000178886,7.54E-05,1
0.803423077,0.068478055,32,0.2882,0.002325941,0.000300587,7.74E-05,1
0.803423077,0.068478055,32,0.288304167,0.002249811,4.47E-05,7.11E-05,1
0.803423077,0.068478055,32,0.288395833,0.002229906,3.81E-05,6.99E-05,1
0.803423077,0.068478055,32,0.288466667,0.002226482,1.98E-05,6.89E-05,1
0.803423077,0.068478055,32,0.288570833,0.002299271,7.48E-05,7.26E-05,1
0.8012,0.068908055,33.33333333,0.28865,0.002336843,0.000153959,7.61E-05,1
0.798791667,0.069290439,30.43478261,0.288758333,0.002394423,0.000133431,7.87E-05,1
0.798869565,0.070779698,31.81818182,0.288866667,0.002428763,0.000139296,8.02E-05,1
0.806772727,0.072097744,33.33333333,0.288945833,0.002406844,7.04E-05,7.84E-05,1
0.807695652,0.070645739,31.81818182,0.289066667,0.002458771,-5.57E-05,8.04E-05,0
0.805291667,0.070112695,34.7826087,0.289129167,0.002443525,-1.10E-05,8.14E-05,0
0.805291667,0.070112695,34.7826087,0.289220833,0.002472596,0.000105572,8.25E-05,1
0.805291667,0.070112695,34.7826087,0.2892875,0.002472484,0.000286657,8.25E-05,1
0.805291667,0.070112695,34.7826087,0.2894,0.002527845,9.60E-05,8.51E-05,1
0.805291667,0.070112695,34.7826087,0.289470833,0.00251147,2.93E-05,8.32E-05,1
0.805291667,0.070112695,34.7826087,0.289533333,0.002508098,0.000153959,8.28E-05,1
0.80226087,0.070064701,36.36363636,0.2896,0.002489645,0.000184018,8.09E-05,1
0.801090909,0.071419318,33.33333333,0.289683333,0.002459618,2.13E-05,7.87E-05,1
0.806045455,0.072584419,38.0952381,0.289783333,0.002478855,-6.09E-05,7.88E-05,0
0.806347826,0.071003128,40.90909091,0.289833333,0.002460804,-1.91E-05,7.94E-05,0
0.805291667,0.069692467,39.13043478,0.289879167,0.002452461,0.000351173,8.11E-05,1
0.805291667,0.069692467,39.13043478,0.289966667,0.002406357,0.000252199,7.59E-05,1
0.805291667,0.069692467,39.13043478,0.290041667,0.00238361,0.000219208,7.34E-05,1
0.805291667,0.069692467,39.13043478,0.290091667,0.002361129,0.000327713,7.32E-05,1
0.805291667,0.069692467,39.13043478,0.290208333,0.002462708,0.000290323,7.85E-05,1
0.805291667,0.069692467,39.13043478,0.290295833,0.002440966,9.60E-05,7.64E-05,1
0.805652174,0.071169491,36.36363636,0.290370833,0.002425555,2.64E-05,7.53E-05,1
0.813952381,0.06879194,35,0.29045,0.002399132,-0.000241935,7.27E-05,0
0.816727273,0.068402673,38.0952381,0.290483333,0.002382168,5.28E-05,7.53E-05,1
0.816565217,0.066903452,40.90909091,0.2905375,0.002381931,-3.15E-05,7.57E-05,0
0.815083333,0.065879256,39.13043478,0.290583333,0.002361438,8.80E-06,7.59E-05,1
0.81436,0.064645421,37.5,0.290645833,0.002395217,0.000106305,7.84E-05,0
0.813074074,0.062522841,34.61538462,0.290729167,0.002418157,-3.23E-05,7.94E-05,0
0.814178571,0.061663866,33.33333333,0.2908125,0.002431188,-0.000233871,7.93E-05,0
0.815206897,0.060835209,32.14285714,0.2909,0.002467793,-7.33E-05,8.19E-05,0
0.81737931,0.060699607,32.14285714,0.291004167,0.002494156,-0.000131232,8.17E-05,0
0.823678571,0.059278431,33.33333333,0.291020833,0.00245365,6.38E-05,8.42E-05,0
0.828172414,0.055890329,32.14285714,0.291095833,0.002433101,9.97E-05,8.24E-05,0
0.830862069,0.052335604,32.14285714,0.29115,0.002405376,9.09E-05,8.07E-05,0
0.83462069,0.045394374,28.57142857,0.291204167,0.002362022,0.000214076,7.97E-05,0
0.8318,0.047145449,27.5862069,0.291308333,0.002348034,0.00036437,7.84E-05,0
0.8318,0.047145449,27.5862069,0.291391667,0.00229418,3.67E-06,7.23E-05,0
0.8318,0.047145449,27.5862069,0.2914375,0.002286794,5.72E-05,7.30E-05,0
0.8318,0.047145449,27.5862069,0.291516667,0.002303922,1.03E-05,7.43E-05,0
0.8318,0.047145449,27.5862069,0.2916125,0.002277574,-5.28E-05,7.28E-05,0
0.8318,0.047145449,27.5862069,0.2916875,0.002281778,-7.77E-05,7.32E-05,0
0.829241379,0.045857843,28.57142857,0.2917875,0.002271346,-0.000184751,7.24E-05,0
0.827035714,0.045132727,29.62962963,0.291854167,0.002241554,-0.00014956,7.22E-05,0
0.832482759,0.050237107,32.14285714,0.291895833,0.002253142,0.00017522,7.67E-05,0
0.836571429,0.05122599,29.62962963,0.291995833,0.002214531,0.000384164,7.36E-05,0
0.836571429,0.05122599,29.62962963,0.2921125,0.00226749,0.00031085,7.51E-05,0
0.836571429,0.05122599,29.62962963,0.292195833,0.002224668,0.000294721,7.13E-05,0
0.836571429,0.05122599,29.62962963,0.292245833,0.002187556,0.000320381,6.80E-05,0
0.836571429,0.05122599,29.62962963,0.2923125,0.002144336,0.000164956,6.38E-05,0
0.836571429,0.05122599,29.62962963,0.2923875,0.002104521,9.09E-05,6.01E-05,0
0.836571429,0.05122599,29.62962963,0.292479167,0.002101483,-4.25E-05,5.86E-05,0
0.836571429,0.05122599,29.62962963,0.292558333,0.002084849,7.33E-05,5.73E-05,0
0.832259259,0.046910942,30.76923077,0.2926,0.00209722,0.000362903,6.20E-05,0
0.831703704,0.046116451,26.92307692,0.292683333,0.002065524,0.000366569,5.99E-05,0
0.832714286,0.046137881,29.62962963,0.292733333,0.002062496,0.000467742,5.92E-05,0
0.834037037,0.046460243,26.92307692,0.2928,0.002055886,0.000318915,5.83E-05,0
0.834037037,0.046460243,26.92307692,0.292858333,0.002001232,0.000265396,5.30E-05,0
0.834037037,0.046460243,26.92307692,0.2929375,0.002053516,9.09E-05,5.37E-05,0
0.834037037,0.046460243,26.92307692,0.293025,0.002061401,-7.04E-05,5.34E-05,0
0.834037037,0.046460243,26.92307692,0.2930375,0.002039876,-9.97E-05,5.37E-05,0
0.834037037,0.046460243,26.92307692,0.293070833,0.002020515,1.91E-05,5.35E-05,0
0.834037037,0.046460243,26.92307692,0.293104167,0.002043685,-5.13E-06,5.57E-05,0
0.834037037,0.046460243,26.92307692,0.293191667,0.002140077,-1.76E-05,6.23E-05,0
0.827142857,0.048903487,25.92592593,0.293245833,0.002133557,-0.000194282,5.95E-05,0
0.822142857,0.055299002,25.92592593,0.293279167,0.002125535,-7.33E-05,6.28E-05,0
0.813724138,0.066568552,21.42857143,0.293354167,0.002131994,-2.49E-05,6.34E-05,0
0.807966667,0.072422134,20.68965517,0.293408333,0.002125229,-7.33E-07,6.50E-05,0
0.803064516,0.076136099,20,0.293479167,0.002131017,-5.06E-05,6.48E-05,0
0.801272727,0.075333711,25,0.293541667,0.002192395,6.09E-05,7.10E-05,1
0.803441176,0.075255717,24.24242424,0.293620833,0.00218565,1.69E-05,7.04E-05,1
0.805942857,0.075593629,23.52941176,0.2937,0.002183651,-1.76E-05,7.02E-05,0
0.808305556,0.075835648,22.85714286,0.293779167,0.002171113,0.000219208,6.90E-05,1
0.810540541,0.0759963,22.22222222,0.293854167,0.002169769,0.000164223,6.88E-05,1
0.810540541,0.0759963,19.44444444,0.2939125,0.00216522,0.00023607,7.09E-05,1
0.811815789,0.075227324,18.91891892,0.293991667,0.002162159,0.000158358,7.06E-05,1
0.811421053,0.075427076,18.91891892,0.2940875,0.002214688,0.000117302,7.26E-05,1
0.809435897,0.075452751,18.42105263,0.2941625,0.002189618,-1.69E-05,6.97E-05,0
0.805756098,0.075362144,17.5,0.294241667,0.002177521,-0.000148827,6.86E-05,0
0.804047619,0.075258903,17.07317073,0.294325,0.002164727,-0.000196481,6.77E-05,0
0.802069767,0.075475052,16.66666667,0.294345833,0.002135314,0.000141496,7.28E-05,1
0.799066667,0.075152408,15.90909091,0.294416667,0.002135351,0.000176686,7.28E-05,1
0.799021739,0.074331657,15.55555556,0.294508333,0.002181345,0.000274927,7.46E-05,1
0.801297872,0.075139562,17.39130435,0.294595833,0.002194497,0.000298387,7.48E-05,1
0.804297872,0.080636013,17.39130435,0.2946875,0.00223193,0.000142962,7.60E-05,1
0.808617021,0.086229173,17.39130435,0.294775,0.002261867,2.86E-05,7.66E-05,1
0.81393617,0.091886703,17.39130435,0.294841667,0.002237915,-0.000165689,7.39E-05,0
0.818914894,0.09702968,17.39130435,0.294891667,0.002218467,-0.000200147,7.35E-05,0
0.824152174,0.102001911,17.77777778,0.29495,0.002216792,-7.40E-05,7.46E-05,0
0.827195652,0.104604144,17.77777778,0.294991667,0.002188972,-0.000143695,7.31E-05,0
0.829565217,0.106180661,17.77777778,0.2950375,0.002187714,-1.10E-05,7.51E-05,0
0.830913043,0.10674733,17.77777778,0.295091667,0.002171773,0.000206745,7.69E-05,1
0.830586957,0.106683925,20,0.2951625,0.002145404,0.000236804,7.44E-05,1
0.827521739,0.107377582,20,0.295225,0.002129016,0.000278592,7.25E-05,1
0.826152174,0.108157085,20,0.295308333,0.002110671,0.000277859,7.08E-05,1
0.824108696,0.109567376,20,0.2954,0.002107131,0.000184751,7.04E-05,1
0.81987234,0.111441162,17.39130435,0.295475,0.002134879,0.000277126,7.32E-05,1
0.816458333,0.112730682,17.0212766,0.295558333,0.00207684,0.000111437,6.97E-05,1
0.816458333,0.112730682,17.0212766,0.295625,0.00205776,0.000187683,6.78E-05,1
0.816458333,0.112730682,17.0212766,0.2957,0.002117782,0.000103372,7.06E-05,1
0.816458333,0.112730682,17.0212766,0.29575,0.002108514,-6.01E-05,6.98E-05,0
0.816458333,0.112730682,17.0212766,0.295820833,0.002134338,-0.000171554,7.09E-05,0
0.816458333,0.112730682,17.0212766,0.295908333,0.002207924,-0.000168622,7.51E-05,0
0.816458333,0.112730682,17.0212766,0.296004167,0.002242576,-0.000115836,7.73E-05,0
0.811869565,0.112939693,17.77777778,0.2960875,0.002305033,-1.32E-05,8.06E-05,0
0.812195652,0.113189072,20,0.296179167,0.002326743,8.43E-05,8.26E-05,1
